Year Month Day UTC_Hour PM2.5 PM10_mask Retrospective
2016	3	29	11	4.33	1.00	0
2016	3	29	12	4.83	1.00	0
2016	3	29	13	4.34	1.00	0
2016	3	29	14	4.50	1.00	0
2016	3	29	15	5.15	1.00	0
2016	3	29	16	5.23	1.00	0
2016	3	29	17	4.88	1.00	0
2016	3	29	18	4.56	1.00	0
2016	3	29	19	4.51	1.00	0
2016	3	29	20	4.33	1.00	0
2016	3	29	21	4.26	1.00	0
2016	3	29	22	4.39	1.00	0
2016	3	29	23	4.71	1.00	0
2016	3	30	0	4.55	1.00	0
2016	3	30	1	5.14	1.00	0
2016	3	30	2	4.97	1.00	0
2016	3	30	3	5.09	1.00	0
2016	3	30	4	4.78	1.00	0
2016	3	30	5	5.58	1.00	0
2016	3	30	6	4.93	1.00	0
2016	3	30	7	5.00	1.00	0
2016	3	30	8	5.00	1.00	0
2016	3	30	9	4.84	1.00	0
2016	3	30	10	4.72	1.00	0
2016	3	30	11	4.30	1.00	0
2016	3	30	12	5.28	1.00	0
2016	3	30	13	6.01	1.00	0
2016	3	30	14	6.94	1.00	0
2016	3	30	15	7.09	1.00	0
2016	3	30	16	7.36	1.00	0
2016	3	30	17	7.14	1.00	0
2016	3	30	18	6.29	1.00	0
2016	3	30	19	5.66	1.00	0
2016	3	30	20	6.33	1.00	0
2016	3	30	21	5.63	1.00	0
2016	3	30	22	5.89	1.00	0
2016	3	30	23	6.61	1.00	0
2016	3	31	0	6.84	1.00	0
2016	3	31	1	8.54	1.00	0
2016	3	31	3	9.69	1.00	0
2016	3	31	4	10.33	1.00	0
2016	3	31	5	7.66	1.00	0
2016	3	31	6	5.98	1.00	0
2016	3	31	9	8.94	1.00	0
2016	3	31	10	9.74	1.00	0
2016	3	31	11	10.15	1.00	0
2016	3	31	12	11.17	1.00	0
2016	3	31	13	10.07	1.00	0
2016	3	31	14	10.57	1.00	0
2016	3	31	15	10.23	1.00	0
2016	3	31	16	9.55	1.00	0
2016	3	31	17	9.58	1.00	0
